time_s,JR_mean_T_K,JR_max_T_K,JR_probe_centerline_T_K,JR_probe_radial_edge_T_K,JR_probe_axial_bottom_T_K,JR_probe_axial_top_T_K,Can_mean_T_K,Can_wall_probe_T_K,top_end_T_K,bottom_end_T_K,total_stored_energy_J_rel_t0,total_boundary_heat_loss_J_cumulative,wallheatflux_raw_W_DIAGNOSTIC_ONLY
8.15,298.5967,298.618154,298.61784,298.58838,298.53488,298.60758,298.571849,298.58705,298.15118,298.52543,26.930085035934496,-0.46541603843449764,-0.31699456913
8.2,298.599413,298.621015,298.62069,298.5911,298.53736,298.61037,298.574478,298.58977,298.15121,298.52788,27.09534994597826,-0.46832101597826536,-0.31897947252
8.25,298.602126,298.623877,298.62355,298.59383,298.53984,298.61316,298.577108,298.5925,298.15124,298.53032,27.260603121700534,-0.4712142592005364,-0.32096440136000004
8.3,298.604838,298.626738,298.6264,298.59656,298.54232,298.61595,298.579737,298.59522,298.15126,298.53277,27.425844578275456,-0.4740957832754553,-0.32294935441
8.35,298.607551,298.629599,298.62925,298.59929,298.5448,298.61873,298.582366,298.59795,298.15129,298.53522,27.591074341918297,-0.476965614418301,-0.3249343294
8.4,298.610262,298.63246,298.63211,298.60202,298.54728,298.62152,298.584995,298.60067,298.15132,298.53767,27.75629240991978,-0.47982374991978105,-0.32691932607999996
8.45,298.612974,298.635321,298.63496,298.60475,298.54976,298.62431,298.587624,298.60339,298.15136,298.54012,27.921498754991735,-0.4826701624917398,-0.32890434119
8.5,298.615685,298.638181,298.63781,298.60748,298.55225,298.6271,298.590253,298.60612,298.15139,298.54257,28.08669340407306,-0.48550487907306206,-0.33088937448
8.55,298.618396,298.641042,298.64066,298.6102,298.55473,298.62988,298.592882,298.60884,298.15142,298.54501,28.25187635416501,-0.48832789666500886,-0.33287442371
8.6,298.621107,298.643901,298.64351,298.61293,298.55721,298.63267,298.595511,298.61156,298.15145,298.54746,28.41704755209606,-0.491139162096065,-0.33485948864
8.65,298.623818,298.646761,298.64636,298.61566,298.55969,298.63546,298.598139,298.61429,298.15148,298.54991,28.582207226909336,-0.49393890440933674,-0.33684456702000004
8.7,298.626528,298.649621,298.64921,298.61839,298.56217,298.63824,298.600768,298.61701,298.15152,298.55236,28.747354987831734,-0.49672673283173907,-0.33882965761
8.75,298.629238,298.65248,298.65207,298.62111,298.56466,298.64103,298.603396,298.61973,298.15155,298.55481,28.9124910743687,-0.4995028868687008,-0.34081475819
8.8,298.631948,298.655339,298.65492,298.62384,298.56714,298.64382,298.606025,298.62245,298.15159,298.55726,29.077615484389817,-0.5022673643898194,-0.3427998695
8.85,298.634657,298.658197,298.65776,298.62657,298.56962,298.6466,298.608653,298.62518,298.15162,298.55971,29.242728191619978,-0.5050201391199813,-0.34478498833
8.9,298.637367,298.661056,298.66061,298.6293,298.5721,298.64939,298.611281,298.6279,298.15166,298.56216,29.407829186218216,-0.5077612012182193,-0.34677011344
8.95,298.640076,298.663914,298.66346,298.63202,298.57459,298.65217,298.613909,298.63062,298.15169,298.56461,29.572918715979416,-0.5104907984794202,-0.34875524460999996
9.0,298.642784,298.666772,298.66631,298.63475,298.57707,298.65496,298.616537,298.63334,298.15173,298.56706,29.737996231067335,-0.5132083810673365,-0.35074038061
9.05,298.645493,298.669629,298.66916,298.63748,298.57955,298.65775,298.619165,298.63606,298.15177,298.56951,29.9030622456363,-0.5159144631363013,-0.35272551922
9.1,298.648201,298.672487,298.67201,298.6402,298.58204,298.66053,298.621793,298.63878,298.1518,298.57196,30.068116483920054,-0.5186087689200569,-0.35471065922
9.15,298.650909,298.675344,298.67485,298.64293,298.58452,298.66332,298.624421,298.6415,298.15184,298.57441,30.233159194292373,-0.5212915467923764,-0.3566958004
9.2,298.653616,298.6782,298.6777,298.64565,298.58701,298.6661,298.627048,298.64423,298.15188,298.57686,30.39818983506174,-0.5239622550617433,-0.35868094053
9.25,298.656324,298.681057,298.68055,298.64838,298.58949,298.66889,298.629676,298.64695,298.15192,298.57931,30.56320917888662,-0.5266216663866246,-0.36066607941
9.3,298.659031,298.683913,298.68339,298.6511,298.59198,298.67167,298.632303,298.64967,298.15196,298.58176,30.72821668393078,-0.5292692389307803,-0.36265121483
9.35,298.661738,298.686769,298.68624,298.65383,298.59446,298.67446,298.63493,298.65239,298.152,298.58421,30.893212333076853,-0.5319049555768594,-0.36463634657
9.4,298.664444,298.689625,298.68909,298.65655,298.59694,298.67724,298.637557,298.65511,298.15204,298.58666,31.058196382988054,-0.5345290729880574,-0.36662147343
9.45,298.66715,298.69248,298.69193,298.65928,298.59943,298.68003,298.640184,298.65783,298.15208,298.58911,31.22316881654702,-0.5371415740470269,-0.3686065932
9.5,298.669857,298.695335,298.69478,298.662,298.60191,298.68281,298.642811,298.66055,298.15212,298.59156,31.388129624202215,-0.5397424492022189,-0.37059170568000005
9.55,298.672562,298.69819,298.69762,298.66473,298.6044,298.68559,298.645438,298.66327,298.15217,298.59401,31.553078515200458,-0.5423314077004591,-0.37257680966
9.6,298.675268,298.701045,298.70046,298.66745,298.60688,298.68838,298.648065,298.66599,298.15221,298.59646,31.718016020274938,-0.5449089802749434,-0.37456190496
9.65,298.677973,298.703899,298.70331,298.67018,298.60937,298.69116,298.650691,298.6687,298.15225,298.59892,31.882941582602456,-0.5474746101024586,-0.37654698937000003
9.7,298.680678,298.706753,298.70615,298.6729,298.61185,298.69395,298.653318,298.67142,298.1523,298.60137,32.04785545928037,-0.5500285542803773,-0.37853206169
9.75,298.683383,298.709607,298.70899,298.67562,298.61434,298.69673,298.655944,298.67414,298.15234,298.60382,32.212757907261334,-0.5525710697613384,-0.38051712172999996
9.8,298.686087,298.712461,298.71184,298.67835,298.61683,298.69951,298.65857,298.67686,298.15239,298.60627,32.37764837001158,-0.5551016000115787,-0.3825021673
9.85,298.688791,298.715314,298.71468,298.68107,298.61931,298.7023,298.661196,298.67958,298.15243,298.60872,32.54252737069846,-0.5576206681984637,-0.38448719920999996
9.9,298.691495,298.718167,298.71752,298.68379,298.6218,298.70508,298.663822,298.6823,298.15248,298.61117,32.707394642713496,-0.5601280077135016,-0.38647221527000003
9.95,298.694199,298.721019,298.72036,298.68651,298.62428,298.70786,298.666448,298.68502,298.15253,298.61362,32.87225015337349,-0.5626235858734958,-0.38845721427999996
10.0,298.696902,298.723872,298.7232,298.68924,298.62677,298.71065,298.669074,298.68773,298.15258,298.61607,33.03709390213998,-0.5651074021399793,-0.39044219607
10.05,298.699606,298.726724,298.72604,298.69196,298.62925,298.71343,298.6717,298.69045,298.15262,298.61852,33.201926138689174,-0.5675797061891785,-0.39242715944999995
10.1,298.702309,298.729575,298.72888,298.69468,298.63174,298.71621,298.674325,298.69317,298.15267,298.62098,33.36674658855733,-0.570040223557335,-0.39441210324000003
10.15,298.705011,298.732427,298.73172,298.6974,298.63423,298.719,298.67695,298.69588,298.15272,298.62343,33.53155522720597,-0.5724889297059761,-0.39639702625
10.2,298.707714,298.735278,298.73456,298.70012,298.63671,298.72178,298.679576,298.6986,298.15277,298.62588,33.6963523287455,-0.5749260987455003,-0.39838192830999997
10.25,298.710416,298.738129,298.7374,298.70285,298.6392,298.72456,298.682201,298.70132,298.15282,298.62833,33.86113786063741,-0.57735169813742,-0.40036680823
10.3,298.713118,298.740979,298.74024,298.70557,298.64169,298.72734,298.684826,298.70403,298.15288,298.63078,34.02591154870741,-0.5797654537074166,-0.40235166585
10.35,298.715819,298.743829,298.74308,298.70829,298.64417,298.73012,298.687451,298.70675,298.15293,298.63323,34.19067365892118,-0.5821676314211857,-0.40433649896999996
10.4,298.71852,298.746679,298.74592,298.71101,298.64666,298.73291,298.690075,298.70947,298.15298,298.63569,34.35542390110438,-0.5845579411043857,-0.40632130644000003
10.45,298.721222,298.749529,298.74875,298.71373,298.64915,298.73569,298.6927,298.71218,298.15303,298.63814,34.52016253336741,-0.586936640867421,-0.40830609006
10.5,298.723922,298.752378,298.75159,298.71645,298.65163,298.73847,298.695324,298.7149,298.15309,298.64059,34.68488954760598,-0.5893037226059832,-0.41029084568999996
10.55,298.726623,298.755227,298.75443,298.71917,298.65412,298.74125,298.697949,298.71761,298.15314,298.64304,34.849604928149894,-0.5916591706498977,-0.41227557513
10.6,298.729323,298.758076,298.75726,298.72189,298.65661,298.74403,298.700573,298.72033,298.1532,298.64549,35.014308658894855,-0.5940029688948627,-0.41426027523000003
10.65,298.732023,298.760924,298.7601,298.72461,298.65909,298.74681,298.703197,298.72304,298.15325,298.64794,35.17900047424541,-0.5963348517454179,-0.41624494782
10.7,298.734723,298.763772,298.76294,298.72733,298.66158,298.74959,298.705821,298.72576,298.15331,298.65039,35.343680890237245,-0.5986553352372539,-0.41822958972
10.75,298.737423,298.76662,298.76577,298.73005,298.66407,298.75238,298.708444,298.72847,298.15337,298.65285,35.50834935934966,-0.6009638718496646,-0.42021420177999996
10.8,298.740122,298.769468,298.76861,298.73277,298.66655,298.75516,298.711068,298.73118,298.15343,298.6553,35.67300639776302,-0.6032609777630213,-0.42219878182
10.85,298.742821,298.772315,298.77144,298.73548,298.66904,298.75794,298.713692,298.7339,298.15348,298.65775,35.837651740026615,-0.6055463875266227,-0.42418333068
10.9,298.74552,298.775162,298.77427,298.7382,298.67153,298.76072,298.716315,298.73661,298.15354,298.6602,36.00228511254502,-0.607819827545022,-0.42616784621
10.95,298.748218,298.778008,298.77711,298.74092,298.67401,298.7635,298.718938,298.73933,298.1536,298.66265,36.16690701564333,-0.6100817981433408,-0.42815232824
11.0,298.750916,298.780854,298.77994,298.74364,298.6765,298.76628,298.721561,298.74204,298.15366,298.6651,36.33151719216029,-0.6123320421602969,-0.4301367766
11.05,298.753614,298.7837,298.78277,298.74636,298.67899,298.76906,298.724184,298.74475,298.15373,298.66756,36.49611589264046,-0.6145708101404637,-0.43212118915000003
11.1,298.756312,298.786546,298.78561,298.74907,298.68147,298.77184,298.726807,298.74746,298.15379,298.67001,36.66070257741837,-0.6167975624183768,-0.43410556572000003
11.15,298.75901,298.789391,298.78844,298.75179,298.68396,298.77462,298.72943,298.75018,298.15385,298.67246,36.825277755398055,-0.6190128078980592,-0.43608990615
11.2,298.761707,298.792236,298.79127,298.75451,298.68645,298.7774,298.732052,298.75289,298.15391,298.67491,36.989841161273496,-0.6212162812735045,-0.43807421029
11.25,298.764404,298.795081,298.7941,298.75722,298.68893,298.78018,298.734674,298.7556,298.15398,298.67736,37.15439304587869,-0.6234082333786972,-0.44005847498
11.3,298.7671,298.797925,298.79693,298.75994,298.69142,298.78296,298.737297,298.75831,298.15404,298.67981,37.31893313605238,-0.6255883910523821,-0.44204270207
11.35,298.769797,298.800769,298.79976,298.76266,298.69391,298.78574,298.739919,298.76102,298.15411,298.68226,37.483461682483814,-0.6277570049838204,-0.44402689041000004
11.4,298.772493,298.803613,298.80259,298.76537,298.6964,298.78851,298.742541,298.76373,298.15417,298.68472,37.64797842015646,-0.6299138101564665,-0.44601103783
11.45,298.775189,298.806456,298.80542,298.76809,298.69888,298.79129,298.745162,298.76644,298.15424,298.68717,37.81248359204902,-0.6320590495490279,-0.4479951452
11.5,298.777885,298.809299,298.80825,298.7708,298.70137,298.79407,298.747784,298.76915,298.15431,298.68962,37.976976933000216,-0.6341924580002214,-0.44997921134999996
11.55,298.78058,298.812142,298.81108,298.77352,298.70386,298.79685,298.750406,298.77187,298.15437,298.69207,38.14145868627821,-0.6363142787782152,-0.45196323515000003
11.6,298.783275,298.814984,298.81391,298.77623,298.70634,298.79963,298.753027,298.77458,298.15444,298.69452,38.305928860936454,-0.6384245209364607,-0.45394721643
11.65,298.78597,298.817826,298.81674,298.77895,298.70883,298.80241,298.755648,298.77729,298.15451,298.69697,38.47038716781366,-0.6405228953136657,-0.45593115505
11.7,298.788665,298.820668,298.81956,298.78166,298.71132,298.80518,298.758269,298.77999,298.15458,298.69942,38.6348338583227,-0.6426096533227081,-0.45791504887
11.75,298.791359,298.823509,298.82239,298.78438,298.7138,298.80796,298.76089,298.7827,298.15465,298.70187,38.79926894151701,-0.6446848040170181,-0.45989889873
11.8,298.794054,298.82635,298.82522,298.78709,298.71629,298.81074,298.763511,298.78541,298.15472,298.70432,38.9636921206695,-0.6467480506695011,-0.4618827045
11.85,298.796747,298.829191,298.82804,298.7898,298.71878,298.81352,298.766131,298.78812,298.1548,298.70678,39.12810393726302,-0.6487999347630264,-0.46386646301
11.9,298.799441,298.832031,298.83087,298.79252,298.72126,298.8163,298.768752,298.79083,298.15487,298.70923,39.29250384421102,-0.6508399092110224,-0.46585017613999996
11.95,298.802135,298.834871,298.8337,298.79523,298.72375,298.81907,298.771372,298.79354,298.15494,298.71168,39.4568920850711,-0.652868217571104,-0.46783384273
12.0,298.804828,298.837711,298.83652,298.79794,298.72624,298.82185,298.773992,298.79625,298.15502,298.71413,39.62126893525613,-0.6548851352561371,-0.46981746165000005
12.05,298.807521,298.84055,298.83935,298.80065,298.72872,298.82463,298.776612,298.79895,298.15509,298.71658,39.78563383996902,-0.6568901074690245,-0.47180103174
12.1,298.810213,298.84339,298.84217,298.80337,298.73121,298.8274,298.779232,298.80166,298.15517,298.71903,39.949987067056774,-0.6588834020567802,-0.47378455388
12.15,298.812906,298.846228,298.84499,298.80608,298.7337,298.83018,298.781851,298.80437,298.15524,298.72148,40.114328601717574,-0.6608650042175768,-0.47576802591
12.2,298.815598,298.849067,298.84782,298.80879,298.73618,298.83296,298.784471,298.80708,298.15532,298.72393,40.27865870350901,-0.6628351735090163,-0.4777514497
12.25,298.81829,298.851905,298.85064,298.8115,298.73867,298.83573,298.78709,298.80978,298.1554,298.72638,40.44297683406813,-0.6647933715681376,-0.4797348221
12.3,298.820981,298.854742,298.85346,298.81421,298.74116,298.83851,298.789709,298.81249,298.15548,298.72883,40.607283503022536,-0.6667401080225375,-0.48171814398
12.35,298.823673,298.85758,298.85629,298.81692,298.74364,298.84129,298.792328,298.8152,298.15556,298.73128,40.771578453934545,-0.6686751264345503,-0.48370141419999996
12.4,298.826364,298.860417,298.85911,298.81963,298.74613,298.84406,298.794947,298.8179,298.15564,298.73373,40.935861664581175,-0.6705984045811775,-0.48568463261
12.45,298.829055,298.863254,298.86193,298.82235,298.74862,298.84684,298.797566,298.82061,298.15572,298.73618,41.10013312845005,-0.6725099359500533,-0.48766779809
12.5,298.831745,298.86609,298.86475,298.82506,298.7511,298.84961,298.800185,298.82331,298.1558,298.73863,41.26439311324349,-0.6744099882434966,-0.48965091050000004
12.55,298.834436,298.868926,298.86757,298.82777,298.75359,298.85239,298.802803,298.82602,298.15588,298.74108,41.428641065756295,-0.6762980082562962,-0.49163396969
12.6,298.837126,298.871763,298.87039,298.83048,298.75608,298.85516,298.805421,298.82872,298.15596,298.74353,41.592877783804695,-0.6781747938047005,-0.49361697554
12.65,298.839816,298.874599,298.87321,298.83318,298.75856,298.85794,298.808039,298.83143,298.15605,298.74598,41.75710245683709,-0.6800395343370909,-0.4955999259
12.7,298.842505,298.877435,298.87603,298.83589,298.76105,298.86071,298.810657,298.83413,298.15613,298.74843,41.92131561120469,-0.6818927562046966,-0.49758282065
12.75,298.845195,298.88027,298.87885,298.8386,298.76353,298.86349,298.813275,298.83684,298.15621,298.75088,42.08551723822429,-0.6837344507242946,-0.49956566063999996
12.8,298.847884,298.883105,298.88167,298.84131,298.76602,298.86626,298.815892,298.83954,298.1563,298.75333,42.24970706093149,-0.6855643409314922,-0.50154844375
12.85,298.850573,298.88594,298.88449,298.84402,298.7685,298.86904,298.81851,298.84224,298.15639,298.75578,42.4138850786431,-0.6873824261431025,-0.50353117084
12.9,298.853261,298.888774,298.88731,298.84673,298.77099,298.87181,298.821127,298.84495,298.15647,298.75823,42.5780515370875,-0.6891889520874983,-0.50551384077
12.95,298.85595,298.891608,298.89012,298.84943,298.77348,298.87459,298.823744,298.84765,298.15656,298.76068,42.74220644502869,-0.6909839275286984,-0.5074964524300001
13.0,298.858638,298.894442,298.89294,298.85214,298.77596,298.87736,298.826361,298.85035,298.15665,298.76313,42.906349508055094,-0.6927670580550966,-0.50947900666
13.05,298.861326,298.897275,298.89576,298.85485,298.77845,298.88013,298.828978,298.85305,298.15674,298.76558,43.0704810024479,-0.6945386199478989,-0.51146150235
13.1,298.864013,298.900108,298.89857,298.85756,298.78093,298.88291,298.831594,298.85576,298.15683,298.76803,43.234600645453895,-0.6962983304538994,-0.51344393836
13.15,298.866701,298.902941,298.90139,298.86026,298.78342,298.88568,298.834211,298.85846,298.15692,298.77048,43.39870870024869,-0.6980464527486916,-0.5154263155700001
13.2,298.869388,298.905773,298.9042,298.86297,298.7859,298.88846,298.836827,298.86116,298.15701,298.77293,43.5628051501491,-0.6997829701491085,-0.51740863283
13.25,298.872075,298.908605,298.90702,298.86568,298.78839,298.89123,298.839443,298.86386,298.15711,298.77538,43.7268897261907,-0.7015076136907012,-0.51939088902
13.3,298.874761,298.911437,298.90983,298.86838,298.79087,298.894,298.842059,298.86656,298.1572,298.77782,43.8909629627247,-0.7032209177246997,-0.52137308501
13.35,298.877448,298.914268,298.91265,298.87109,298.79336,298.89677,298.844675,298.86926,298.15729,298.78027,44.0550243029279,-0.7049223254279013,-0.52335521868
13.4,298.880134,298.917099,298.91546,298.87379,298.79584,298.89955,298.84729,298.87196,298.15739,298.78272,44.219073751905896,-0.7066118419058967,-0.52533729089
13.45,298.88282,298.91993,298.91828,298.8765,298.79833,298.90232,298.849906,298.87466,298.15748,298.78517,44.3831118265627,-0.7082899840627022,-0.52731930151
13.5,298.885505,298.92276,298.92109,298.8792,298.80081,298.90509,298.852521,298.87736,298.15758,298.78762,44.5471382550395,-0.7099564800395015,-0.52930124843
13.55,298.888191,298.92559,298.9239,298.88191,298.8033,298.90787,298.855136,298.88006,298.15768,298.79007,44.7111527669247,-0.7116110594246976,-0.5312831335
13.6,298.890876,298.92842,298.92671,298.88461,298.80578,298.91064,298.857751,298.88276,298.15778,298.79251,44.8751558885695,-0.7132542485695055,-0.53326495361
13.65,298.893561,298.93125,298.92953,298.88732,298.80827,298.91341,298.860366,298.88546,298.15787,298.79496,45.0391470820451,-0.7148855095450983,-0.53524671062
13.7,298.896246,298.934079,298.93234,298.89002,298.81075,298.91618,298.86298,298.88816,298.15797,298.79741,45.2031265901855,-0.7165050851855028,-0.53722840342
13.75,298.89893,298.936907,298.93515,298.89272,298.81324,298.91895,298.865595,298.89086,298.15807,298.79986,45.3670946921663,-0.7181132546662994,-0.53921003087
