time_s,t_eff_k,q_raw_w
1900.5,309.99,0.0
1900.6,309.99,0.0
1900.7,309.989,0.0
1900.8,309.988,0.0
1900.9,309.987,0.0
1901.0,309.986,0.0
1901.1,309.985,0.0
1901.2,309.984,0.0
1901.3,309.983,0.0
1901.4,309.982,0.0
1901.5,309.981,0.0
1901.6,309.98,0.0
1901.7,309.979,0.0
1901.8,309.978,0.0
1901.9,309.977,0.0
1902.0,309.976,0.0
1902.1,309.975,0.0
1902.2,309.974,0.0
1902.3,309.973,0.0
1902.4,309.972,0.0
1902.5,309.971,0.0
1902.6,309.97,0.0
1902.7,309.969,0.0
1902.8,309.968,0.0
1902.9,309.967,0.0
1903.0,309.966,0.0
1903.1,309.966,0.0
1903.2,309.965,0.0
1903.3,309.964,0.0
1903.4,309.963,0.0
1903.5,309.962,0.0
1903.6,309.961,0.0
1903.7,309.96,0.0
1903.8,309.959,0.0
1903.9,309.958,0.0
1904.0,309.957,0.0
1904.1,309.956,0.0
1904.2,309.955,0.0
1904.3,309.954,0.0
1904.4,309.953,0.0
1904.5,309.952,0.0
1904.6,309.951,0.0
1904.7,309.95,0.0
1904.8,309.949,0.0
1904.9,309.948,0.0
1905.0,309.947,0.0
1905.1,309.946,0.0
1905.2,309.945,0.0
1905.3,309.944,0.0
1905.4,309.943,0.0
1905.5,309.943,0.0
1905.6,309.942,0.0
1905.7,309.941,0.0
1905.8,309.94,0.0
1905.9,309.939,0.0
1906.0,309.938,0.0
1906.1,309.937,0.0
1906.2,309.936,0.0
1906.3,309.935,0.0
1906.4,309.934,0.0
1906.5,309.933,0.0
1906.6,309.932,0.0
1906.7,309.931,0.0
1906.8,309.93,0.0
1906.9,309.929,0.0
1907.0,309.928,0.0
1907.1,309.927,0.0
1907.2,309.926,0.0
1907.3,309.925,0.0
1907.4,309.924,0.0
1907.5,309.923,0.0
1907.6,309.922,0.0
1907.7,309.921,0.0
1907.8,309.921,0.0
1907.9,309.92,0.0
1908.0,309.919,0.0
1908.1,309.918,0.0
1908.2,309.917,0.0
1908.3,309.916,0.0
1908.4,309.915,0.0
1908.5,309.914,0.0
1908.6,309.913,0.0
1908.7,309.912,0.0
1908.8,309.911,0.0
1908.9,309.91,0.0
1909.0,309.909,0.0
1909.1,309.908,0.0
1909.2,309.907,0.0
1909.3,309.906,0.0
1909.4,309.905,0.0
1909.5,309.904,0.0
1909.6,309.903,0.0
1909.7,309.902,0.0
1909.8,309.901,0.0
1909.9,309.9,0.0
1910.0,309.9,0.0
1910.1,309.899,0.0
1910.2,309.898,0.0
1910.3,309.897,0.0
1910.4,309.896,0.0
1910.5,309.895,0.0
1910.6,309.894,0.0
1910.7,309.893,0.0
1910.8,309.892,0.0
1910.9,309.891,0.0
1911.0,309.89,0.0
1911.1,309.889,0.0
1911.2,309.888,0.0
1911.3,309.887,0.0
1911.4,309.886,0.0
1911.5,309.885,0.0
1911.6,309.884,0.0
1911.7,309.883,0.0
1911.8,309.882,0.0
1911.9,309.881,0.0
1912.0,309.88,0.0
1912.1,309.88,0.0
1912.2,309.879,0.0
1912.3,309.878,0.0
1912.4,309.877,0.0
1912.5,309.876,0.0
1912.6,309.875,0.0
1912.7,309.874,0.0
1912.8,309.873,0.0
1912.9,309.872,0.0
1913.0,309.871,0.0
1913.1,309.87,0.0
1913.2,309.869,0.0
1913.3,309.868,0.0
1913.4,309.867,0.0
1913.5,309.866,0.0
1913.6,309.865,0.0
1913.7,309.864,0.0
1913.8,309.863,0.0
1913.9,309.862,0.0
1914.0,309.861,0.0
1914.1,309.86,0.0
1914.2,309.86,0.0
1914.3,309.859,0.0
1914.4,309.858,0.0
1914.5,309.857,0.0
1914.6,309.856,0.0
1914.7,309.855,0.0
1914.8,309.854,0.0
1914.9,309.853,0.0
1915.0,309.852,0.0
1915.1,309.851,0.0
1915.2,309.85,0.0
1915.3,309.849,0.0
1915.4,309.848,0.0
1915.5,309.847,0.0
1915.6,309.846,0.0
1915.7,309.845,0.0
1915.8,309.844,0.0
1915.9,309.843,0.0
1916.0,309.842,0.0
1916.1,309.841,0.0
1916.2,309.841,0.0
1916.3,309.84,0.0
1916.4,309.839,0.0
1916.5,309.838,0.0
1916.6,309.837,0.0
1916.7,309.836,0.0
1916.8,309.835,0.0
1916.9,309.834,0.0
1917.0,309.833,0.0
1917.1,309.832,0.0
1917.2,309.831,0.0
1917.3,309.83,0.0
1917.4,309.829,0.0
1917.5,309.828,0.0
1917.6,309.827,0.0
1917.7,309.826,0.0
1917.8,309.825,0.0
1917.9,309.824,0.0
1918.0,309.823,0.0
1918.1,309.823,0.0
1918.2,309.822,0.0
1918.3,309.821,0.0
1918.4,309.82,0.0
1918.5,309.819,0.0
1918.6,309.818,0.0
1918.7,309.817,0.0
1918.8,309.816,0.0
1918.9,309.815,0.0
1919.0,309.814,0.0
1919.1,309.813,0.0
1919.2,309.812,0.0
1919.3,309.811,0.0
1919.4,309.81,0.0
1919.5,309.809,0.0
1919.6,309.808,0.0
1919.7,309.807,0.0
1919.8,309.806,0.0
1919.9,309.805,0.0
1920.0,309.805,0.0
1920.1,309.804,0.0
1920.2,309.803,0.0
1920.3,309.802,0.0
1920.4,309.801,0.0
1920.5,309.8,0.0
1920.6,309.799,0.0
1920.7,309.798,0.0
1920.8,309.797,0.0
1920.9,309.796,0.0
1921.0,309.795,0.0
1921.1,309.794,0.0
1921.2,309.793,0.0
1921.3,309.792,0.0
1921.4,309.791,0.0
1921.5,309.79,0.0
1921.6,309.789,0.0
1921.7,309.788,0.0
1921.8,309.787,0.0
1921.9,309.787,0.0
1922.0,309.786,0.0
1922.1,309.785,0.0
1922.2,309.784,0.0
1922.3,309.783,0.0
1922.4,309.782,0.0
1922.5,309.781,0.0
1922.6,309.78,0.0
1922.7,309.779,0.0
1922.8,309.778,0.0
1922.9,309.777,0.0
1923.0,309.776,0.0
1923.1,309.775,0.0
1923.2,309.774,0.0
1923.3,309.773,0.0
1923.4,309.772,0.0
1923.5,309.771,0.0
1923.6,309.77,0.0
1923.7,309.77,0.0
1923.8,309.769,0.0
1923.9,309.768,0.0
1924.0,309.767,0.0
1924.1,309.766,0.0
1924.2,309.765,0.0
1924.3,309.764,0.0
1924.4,309.763,0.0
1924.5,309.762,0.0
1924.6,309.761,0.0
1924.7,309.76,0.0
1924.8,309.759,0.0
1924.9,309.758,0.0
1925.0,309.757,0.0
1925.1,309.756,0.0
1925.2,309.755,0.0
1925.3,309.754,0.0
1925.4,309.754,0.0
1925.5,309.753,0.0
1925.6,309.752,0.0
1925.7,309.751,0.0
1925.8,309.75,0.0
1925.9,309.749,0.0
1926.0,309.748,0.0
1926.1,309.747,0.0
1926.2,309.746,0.0
1926.3,309.745,0.0
1926.4,309.744,0.0
1926.5,309.743,0.0
1926.6,309.742,0.0
1926.7,309.741,0.0
1926.8,309.74,0.0
1926.9,309.739,0.0
1927.0,309.738,0.0
1927.1,309.738,0.0
1927.2,309.737,0.0
1927.3,309.736,0.0
1927.4,309.735,0.0
1927.5,309.734,0.0
1927.6,309.733,0.0
1927.7,309.732,0.0
1927.8,309.731,0.0
1927.9,309.73,0.0
1928.0,309.729,0.0
1928.1,309.728,0.0
1928.2,309.727,0.0
1928.3,309.726,0.0
1928.4,309.725,0.0
1928.5,309.724,0.0
1928.6,309.723,0.0
1928.7,309.722,0.0
1928.8,309.722,0.0
1928.9,309.721,0.0
1929.0,309.72,0.0
1929.1,309.719,0.0
1929.2,309.718,0.0
1929.3,309.717,0.0
1929.4,309.716,0.0
1929.5,309.715,0.0
1929.6,309.714,0.0
1929.7,309.713,0.0
1929.8,309.712,0.0
1929.9,309.711,0.0
1930.0,309.71,0.0
1930.1,309.709,0.0
1930.2,309.708,0.0
1930.3,309.707,0.0
1930.4,309.706,0.0
1930.5,309.706,0.0
1930.6,309.705,0.0
1930.7,309.704,0.0
1930.8,309.703,0.0
1930.9,309.702,0.0
1931.0,309.701,0.0
1931.1,309.7,0.0
1931.2,309.699,0.0
1931.3,309.698,0.0
1931.4,309.697,0.0
1931.5,309.696,0.0
1931.6,309.695,0.0
1931.7,309.694,0.0
1931.8,309.693,0.0
1931.9,309.692,0.0
1932.0,309.691,0.0
1932.1,309.691,0.0
1932.2,309.69,0.0
1932.3,309.689,0.0
1932.4,309.688,0.0
1932.5,309.687,0.0
1932.6,309.686,0.0
1932.7,309.685,0.0
1932.8,309.684,0.0
1932.9,309.683,0.0
1933.0,309.682,0.0
1933.1,309.681,0.0
1933.2,309.68,0.0
1933.3,309.679,0.0
1933.4,309.678,0.0
1933.5,309.677,0.0
1933.6,309.676,0.0
1933.7,309.676,0.0
1933.8,309.675,0.0
1933.9,309.674,0.0
1934.0,309.673,0.0
1934.1,309.672,0.0
1934.2,309.671,0.0
1934.3,309.67,0.0
1934.4,309.669,0.0
1934.5,309.668,0.0
1934.6,309.667,0.0
1934.7,309.666,0.0
1934.8,309.665,0.0
1934.9,309.664,0.0
1935.0,309.663,0.0
1935.1,309.662,0.0
1935.2,309.662,0.0
1935.3,309.661,0.0
1935.4,309.66,0.0
1935.5,309.659,0.0
1935.6,309.658,0.0
1935.7,309.657,0.0
1935.8,309.656,0.0
1935.9,309.655,0.0
1936.0,309.654,0.0
1936.1,309.653,0.0
1936.2,309.652,0.0
1936.3,309.651,0.0
1936.4,309.65,0.0
1936.5,309.649,0.0
1936.6,309.648,0.0
1936.7,309.648,0.0
1936.8,309.647,0.0
1936.9,309.646,0.0
1937.0,309.645,0.0
1937.1,309.644,-6.6e-05
1937.2,309.643,-0.000133
1937.3,309.642,-0.000198
1937.4,309.641,-0.000263
1937.5,309.64,-0.000328
1937.6,309.639,-0.000392
1937.7,309.638,-0.000456
1937.8,309.637,-0.000519
1937.9,309.636,-0.000582
1938.0,309.635,-0.000647
1938.1,309.634,-0.001887
1938.2,309.633,-0.003128
1938.3,309.633,-0.004352
1938.4,309.632,-0.005557
1938.5,309.631,-0.006744
1938.6,309.63,-0.007913
1938.7,309.629,-0.009064
1938.8,309.628,-0.010195
1938.9,309.627,-0.011308
1939.0,309.626,-0.012403
1939.1,309.625,-0.015955
1939.2,309.624,-0.019304
1939.3,309.623,-0.022445
1939.4,309.622,-0.025377
1939.5,309.621,-0.028098
1939.6,309.62,-0.030605
1939.7,309.619,-0.032897
1939.8,309.618,-0.034972
1939.9,309.617,-0.036814
1940.0,309.616,-0.038429
1940.1,309.615,-0.039637
1940.2,309.614,-0.040651
1940.3,309.613,-0.041505
1940.4,309.612,-0.042199
1940.5,309.611,-0.042731
1940.6,309.61,-0.0431
1940.7,309.609,-0.043306
1940.8,309.608,-0.043348
1940.9,309.607,-0.043224
1941.0,309.606,-0.042937
1941.1,309.605,-0.042686
1941.2,309.604,-0.042428
1941.3,309.603,-0.042159
1941.4,309.602,-0.041877
1941.5,309.601,-0.041581
1941.6,309.6,-0.04127
1941.7,309.599,-0.040943
1941.8,309.598,-0.040597
1941.9,309.597,-0.040233
1942.0,309.596,-0.039816
1942.1,309.595,-0.039211
1942.2,309.594,-0.038483
1942.3,309.593,-0.037666
1942.4,309.592,-0.036757
1942.5,309.591,-0.035754
1942.6,309.59,-0.034656
1942.7,309.589,-0.033461
1942.8,309.588,-0.032168
1942.9,309.587,-0.030774
1943.0,309.586,-0.029293
1943.1,309.585,-0.029236
1943.2,309.584,-0.029193
1943.3,309.583,-0.029149
1943.4,309.582,-0.029104
1943.5,309.581,-0.029058
1943.6,309.58,-0.029012
1943.7,309.579,-0.028965
1943.8,309.579,-0.028918
1943.9,309.578,-0.02887
1944.0,309.577,-0.028896
1944.1,309.576,-0.030539
1944.2,309.575,-0.032092
1944.3,309.574,-0.03348
1944.4,309.573,-0.034701
1944.5,309.572,-0.035753
1944.6,309.571,-0.036634
1944.7,309.57,-0.037344
1944.8,309.569,-0.037877
1944.9,309.568,-0.038228
1945.0,309.567,-0.038411
1945.1,309.566,-0.038411
1945.2,309.565,-0.038283
1945.3,309.564,-0.038043
1945.4,309.563,-0.037689
1945.5,309.562,-0.037221
1945.6,309.561,-0.036639
1945.7,309.56,-0.035941
1945.8,309.559,-0.035128
1945.9,309.558,-0.034199
1946.0,309.557,-0.033182
1946.1,309.556,-0.032797
1946.2,309.555,-0.032445
1946.3,309.554,-0.032097
1946.4,309.553,-0.031752
1946.5,309.552,-0.031411
1946.6,309.551,-0.031074
1946.7,309.55,-0.030739
1946.8,309.549,-0.030407
1946.9,309.548,-0.030078
1947.0,309.547,-0.029835
1947.1,309.546,-0.030192
1947.2,309.545,-0.030599
1947.3,309.544,-0.030975
1947.4,309.543,-0.031315
1947.5,309.542,-0.031621
1947.6,309.541,-0.031889
1947.7,309.54,-0.03212
1947.8,309.539,-0.032311
1947.9,309.538,-0.032461
1948.0,309.537,-0.032587
1948.1,309.536,-0.032704
1948.2,309.535,-0.032726
1948.3,309.534,-0.032634
1948.4,309.533,-0.032426
1948.5,309.532,-0.032101
1948.6,309.531,-0.031658
1948.7,309.53,-0.031093
1948.8,309.529,-0.030406
1948.9,309.528,-0.029594
1949.0,309.527,-0.02862
1949.1,309.527,-0.027284
1949.2,309.526,-0.025702
1949.3,309.525,-0.02391
1949.4,309.524,-0.021906
1949.5,309.523,-0.019686
1949.6,309.522,-0.01725
1949.7,309.521,-0.014595
1949.8,309.52,-0.011719
1949.9,309.519,-0.008619
1950.0,309.518,-0.005307
1950.1,309.517,-0.004793
1950.2,309.516,-0.004285
1950.3,309.515,-0.00377
1950.4,309.514,-0.003247
1950.5,309.513,-0.002718
1950.6,309.512,-0.002183
1950.7,309.511,-0.00164
1950.8,309.51,-0.001091
1950.9,309.51,-0.000541
1951.0,309.509,-0.0
1951.1,309.508,0.0
1951.2,309.507,0.0
1951.3,309.506,0.0
1951.4,309.505,0.0
1951.5,309.504,0.0
1951.6,309.503,0.0
1951.7,309.502,0.0
1951.8,309.501,0.0
1951.9,309.5,0.0
1952.0,309.499,0.0
1952.1,309.498,0.0
1952.2,309.498,0.0
1952.3,309.497,0.0
1952.4,309.496,0.0
1952.5,309.495,0.0
1952.6,309.494,0.0
1952.7,309.493,0.0
1952.8,309.492,0.0
1952.9,309.491,0.0
1953.0,309.49,0.0
1953.1,309.489,0.0
1953.2,309.488,0.0
1953.3,309.487,0.0
1953.4,309.487,0.0
1953.5,309.486,0.0
1953.6,309.485,0.0
1953.7,309.484,0.0
1953.8,309.483,0.0
1953.9,309.482,0.0
1954.0,309.481,0.0
1954.1,309.48,0.0
1954.2,309.479,0.0
1954.3,309.478,0.0
1954.4,309.477,0.0
1954.5,309.476,0.0
1954.6,309.475,0.0
1954.7,309.475,0.0
1954.8,309.474,0.0
1954.9,309.473,0.0
1955.0,309.472,0.0
1955.1,309.471,-0.001587
1955.2,309.47,-0.00317
1955.3,309.469,-0.004719
1955.4,309.468,-0.006233
1955.5,309.467,-0.007711
1955.6,309.466,-0.009154
1955.7,309.465,-0.01056
1955.8,309.464,-0.01193
1955.9,309.463,-0.01327
1956.0,309.462,-0.014574
1956.1,309.462,-0.015839
1956.2,309.461,-0.017072
1956.3,309.46,-0.01827
1956.4,309.459,-0.019428
1956.5,309.458,-0.020545
1956.6,309.457,-0.021622
1956.7,309.456,-0.022659
1956.8,309.455,-0.023654
1956.9,309.454,-0.024609
1957.0,309.453,-0.025535
1957.1,309.452,-0.027359
1957.2,309.451,-0.029017
1957.3,309.45,-0.030494
1957.4,309.449,-0.031789
1957.5,309.448,-0.032899
1957.6,309.447,-0.033823
1957.7,309.446,-0.03456
1957.8,309.445,-0.035109
1957.9,309.444,-0.035468
1958.0,309.443,-0.035627
1958.1,309.442,-0.035531
1958.2,309.441,-0.035406
1958.3,309.44,-0.03526
1958.4,309.439,-0.035093
1958.5,309.438,-0.034906
1958.6,309.437,-0.034698
1958.7,309.436,-0.034469
1958.8,309.435,-0.034219
1958.9,309.434,-0.033947
1959.0,309.434,-0.033636
1959.1,309.433,-0.033155
1959.2,309.432,-0.032553
1959.3,309.431,-0.031847
1959.4,309.43,-0.031037
1959.5,309.429,-0.030121
1959.6,309.428,-0.0291
1959.7,309.427,-0.027972
1959.8,309.426,-0.026738
1959.9,309.425,-0.025397
1960.0,309.424,-0.024023
1960.1,309.423,-0.024558
1960.2,309.422,-0.025142
1960.3,309.421,-0.025698
1960.4,309.42,-0.026226
1960.5,309.419,-0.026722
1960.6,309.418,-0.027186
1960.7,309.417,-0.027616
1960.8,309.416,-0.02801
1960.9,309.415,-0.028367
1961.0,309.414,-0.028661
1961.1,309.413,-0.028366
1961.2,309.412,-0.02803
1961.3,309.411,-0.02768
1961.4,309.41,-0.027314
1961.5,309.409,-0.026933
1961.6,309.408,-0.026537
1961.7,309.408,-0.026126
1961.8,309.407,-0.0257
1961.9,309.406,-0.025259
1962.0,309.405,-0.024805
1962.1,309.404,-0.024592
1962.2,309.403,-0.024383
1962.3,309.402,-0.024174
1962.4,309.401,-0.023967
1962.5,309.4,-0.02376
1962.6,309.399,-0.023554
1962.7,309.398,-0.023349
1962.8,309.397,-0.023145
1962.9,309.396,-0.022941
1963.0,309.395,-0.022815
1963.1,309.394,-0.022756
1963.2,309.393,-0.022775
1963.3,309.392,-0.022796
1963.4,309.391,-0.02282
1963.5,309.39,-0.022845
1963.6,309.389,-0.022873
1963.7,309.388,-0.022902
1963.8,309.387,-0.022932
1963.9,309.387,-0.022964
1964.0,309.386,-0.023083
1964.1,309.385,-0.023497
1964.2,309.384,-0.023956
1964.3,309.383,-0.024376
1964.4,309.382,-0.024755
1964.5,309.381,-0.025092
1964.6,309.38,-0.025387
1964.7,309.379,-0.025638
1964.8,309.378,-0.025845
1964.9,309.377,-0.026007
1965.0,309.376,-0.026112
1965.1,309.375,-0.026049
1965.2,309.374,-0.025964
1965.3,309.373,-0.025867
1965.4,309.372,-0.025758
1965.5,309.371,-0.025637
1965.6,309.37,-0.025504
1965.7,309.369,-0.025359
1965.8,309.368,-0.025203
1965.9,309.367,-0.025035
1966.0,309.367,-0.024841
1966.1,309.366,-0.023917
1966.2,309.365,-0.022684
1966.3,309.364,-0.02115
1966.4,309.363,-0.019314
1966.5,309.362,-0.017173
1966.6,309.361,-0.014725
1966.7,309.36,-0.011967
1966.8,309.359,-0.008897
1966.9,309.358,-0.005513
1967.0,309.357,-0.001974
1967.1,309.356,-0.000748
1967.2,309.355,0.000332
1967.3,309.354,0.001425
1967.4,309.353,0.002532
1967.5,309.353,0.003653
1967.6,309.352,0.004789
1967.7,309.351,0.005939
1967.8,309.35,0.007103
1967.9,309.349,0.008282
1968.0,309.348,0.009189
1968.1,309.347,0.00511
1968.2,309.346,0.001049
1968.3,309.345,-0.002702
1968.4,309.344,-0.006138
1968.5,309.344,-0.009251
1968.6,309.343,-0.012036
1968.7,309.342,-0.014486
1968.8,309.341,-0.016595
1968.9,309.34,-0.018359
1969.0,309.339,-0.019807
1969.1,309.338,-0.021108
1969.2,309.337,-0.02178
1969.3,309.336,-0.021782
1969.4,309.335,-0.021104
1969.5,309.334,-0.019739
1969.6,309.333,-0.01768
1969.7,309.332,-0.014918
1969.8,309.331,-0.011448
1969.9,309.33,-0.007262
1970.0,309.329,-0.002359
1970.1,309.329,-0.002131
1970.2,309.328,-0.001905
1970.3,309.327,-0.001675
1970.4,309.326,-0.001442
1970.5,309.325,-0.001206
1970.6,309.324,-0.000966
1970.7,309.323,-0.000723
1970.8,309.322,-0.00048
1970.9,309.321,-0.000242
1971.0,309.32,-0.0
1971.1,309.319,0.0
1971.2,309.319,0.0
1971.3,309.318,0.0
1971.4,309.317,0.0
1971.5,309.316,0.0
1971.6,309.315,0.0
1971.7,309.314,0.0
1971.8,309.313,0.0
1971.9,309.312,0.0
1972.0,309.311,0.0
1972.1,309.31,0.0
1972.2,309.309,0.0
1972.3,309.309,0.0
1972.4,309.308,0.0
1972.5,309.307,0.0
1972.6,309.306,0.0
1972.7,309.305,0.0
1972.8,309.304,0.0
1972.9,309.303,0.0
1973.0,309.302,0.0
1973.1,309.301,0.0
1973.2,309.3,0.0
1973.3,309.299,0.0
1973.4,309.299,0.0
1973.5,309.298,0.0
1973.6,309.297,0.0
1973.7,309.296,0.0
1973.8,309.295,0.0
1973.9,309.294,0.0
1974.0,309.293,0.0
1974.1,309.292,-0.000842
1974.2,309.291,-0.001699
1974.3,309.29,-0.002545
1974.4,309.29,-0.00338
1974.5,309.289,-0.004202
1974.6,309.288,-0.005013
1974.7,309.287,-0.005812
1974.8,309.286,-0.006598
1974.9,309.285,-0.007372
1975.0,309.284,-0.008157
1975.1,309.283,-0.010626
1975.2,309.282,-0.012959
1975.3,309.281,-0.015131
1975.4,309.28,-0.01714
1975.5,309.279,-0.018983
1975.6,309.278,-0.02066
1975.7,309.278,-0.022153
1975.8,309.277,-0.023477
1975.9,309.276,-0.024654
1976.0,309.275,-0.025674
1976.1,309.274,-0.026626
1976.2,309.273,-0.027344
1976.3,309.272,-0.027815
1976.4,309.271,-0.028036
1976.5,309.27,-0.028006
1976.6,309.269,-0.027722
1976.7,309.268,-0.027184
1976.8,309.267,-0.026388
1976.9,309.266,-0.025334
1977.0,309.265,-0.024086
1977.1,309.264,-0.024137
1977.2,309.263,-0.024254
1977.3,309.262,-0.02437
1977.4,309.261,-0.024484
1977.5,309.26,-0.024596
1977.6,309.26,-0.024703
1977.7,309.259,-0.024805
1977.8,309.258,-0.024902
1977.9,309.257,-0.024992
1978.0,309.256,-0.025123
1978.1,309.255,-0.02545
1978.2,309.254,-0.025677
1978.3,309.253,-0.025752
1978.4,309.252,-0.025672
1978.5,309.251,-0.025435
1978.6,309.25,-0.025038
1978.7,309.249,-0.024478
1978.8,309.248,-0.023753
1978.9,309.247,-0.02286
1979.0,309.246,-0.021802
1979.1,309.245,-0.021155
1979.2,309.244,-0.020461
1979.3,309.244,-0.019715
1979.4,309.243,-0.018915
1979.5,309.242,-0.018061
1979.6,309.241,-0.017153
1979.7,309.24,-0.016191
1979.8,309.239,-0.015174
1979.9,309.238,-0.014101
1980.0,309.237,-0.013017
1980.1,309.236,-0.012494
1980.2,309.235,-0.012005
1980.3,309.234,-0.011504
1980.4,309.233,-0.010992
1980.5,309.232,-0.010468
1980.6,309.231,-0.009933
1980.7,309.231,-0.009386
1980.8,309.23,-0.008828
1980.9,309.229,-0.008258
1981.0,309.228,-0.007663
1981.1,309.227,-0.006977
1981.2,309.226,-0.006262
1981.3,309.225,-0.005531
1981.4,309.224,-0.004785
1981.5,309.223,-0.004023
1981.6,309.222,-0.003246
1981.7,309.221,-0.002453
1981.8,309.221,-0.001644
1981.9,309.22,-0.00082
1982.0,309.219,-0.0
1982.1,309.218,0.0
1982.2,309.217,0.0
1982.3,309.216,0.0
1982.4,309.215,0.0
1982.5,309.214,0.0
1982.6,309.213,0.0
1982.7,309.212,0.0
1982.8,309.212,0.0
1982.9,309.211,0.0
1983.0,309.21,0.0
1983.1,309.209,0.0
1983.2,309.208,0.0
1983.3,309.207,0.0
1983.4,309.206,0.0
1983.5,309.205,0.0
1983.6,309.204,0.0
1983.7,309.203,0.0
1983.8,309.203,0.0
1983.9,309.202,0.0
1984.0,309.201,0.0
1984.1,309.2,0.0
1984.2,309.199,0.0
1984.3,309.198,0.0
1984.4,309.197,0.0
1984.5,309.196,0.0
1984.6,309.195,0.0
1984.7,309.194,0.0
1984.8,309.194,0.0
1984.9,309.193,0.0
1985.0,309.192,0.0
1985.1,309.191,0.0
1985.2,309.19,0.0
1985.3,309.189,0.0
1985.4,309.188,0.0
1985.5,309.187,0.0
1985.6,309.186,0.0
1985.7,309.185,0.0
1985.8,309.185,0.0
1985.9,309.184,0.0
1986.0,309.183,0.0
1986.1,309.182,0.0
1986.2,309.181,0.0
1986.3,309.18,0.0
1986.4,309.179,0.0
1986.5,309.178,0.0
1986.6,309.177,0.0
1986.7,309.177,0.0
1986.8,309.176,0.0
1986.9,309.175,0.0
1987.0,309.174,0.0
1987.1,309.173,0.0
1987.2,309.172,0.0
1987.3,309.171,0.0
1987.4,309.17,0.0
1987.5,309.169,0.0
1987.6,309.168,0.0
1987.7,309.168,0.0
1987.8,309.167,0.0
1987.9,309.166,0.0
1988.0,309.165,0.0
1988.1,309.164,0.0
1988.2,309.163,0.0
1988.3,309.162,0.0
1988.4,309.161,0.0
1988.5,309.16,0.0
1988.6,309.159,0.0
1988.7,309.159,0.0
1988.8,309.158,0.0
1988.9,309.157,0.0
1989.0,309.156,0.0
1989.1,309.155,0.0
1989.2,309.154,0.0
1989.3,309.153,0.0
1989.4,309.152,0.0
1989.5,309.151,0.0
1989.6,309.151,0.0
1989.7,309.15,0.0
1989.8,309.149,0.0
1989.9,309.148,0.0
1990.0,309.147,0.0
1990.1,309.146,0.0
1990.2,309.145,0.0
1990.3,309.144,0.0
1990.4,309.143,0.0
1990.5,309.142,0.0
1990.6,309.142,0.0
1990.7,309.141,0.0
1990.8,309.14,0.0
1990.9,309.139,0.0
1991.0,309.138,0.0
1991.1,309.137,0.0
1991.2,309.136,0.0
1991.3,309.135,0.0
1991.4,309.134,0.0
1991.5,309.134,0.0
1991.6,309.133,0.0
1991.7,309.132,0.0
1991.8,309.131,0.0
1991.9,309.13,0.0
1992.0,309.129,0.0
1992.1,309.128,-0.000137
1992.2,309.127,-0.000272
1992.3,309.126,-0.000405
1992.4,309.126,-0.00054
1992.5,309.125,-0.000677
1992.6,309.124,-0.000815
1992.7,309.123,-0.000954
1992.8,309.122,-0.001093
1992.9,309.121,-0.001233
1993.0,309.12,-0.001376
1993.1,309.119,-0.001534
1993.2,309.118,-0.001696
1993.3,309.117,-0.001858
1993.4,309.117,-0.00202
1993.5,309.116,-0.002181
1993.6,309.115,-0.002342
1993.7,309.114,-0.002503
1993.8,309.113,-0.002664
1993.9,309.112,-0.002824
1994.0,309.111,-0.002995
1994.1,309.11,-0.003291
1994.2,309.109,-0.003597
1994.3,309.109,-0.003901
1994.4,309.108,-0.004204
1994.5,309.107,-0.004506
1994.6,309.106,-0.004807
1994.7,309.105,-0.005106
1994.8,309.104,-0.005404
1994.9,309.103,-0.005701
1995.0,309.102,-0.005984
1995.1,309.101,-0.005999
1995.2,309.1,-0.006001
1995.3,309.1,-0.006004
1995.4,309.099,-0.006006
1995.5,309.098,-0.006008
1995.6,309.097,-0.006011
1995.7,309.096,-0.006013
1995.8,309.095,-0.006015
1995.9,309.094,-0.006018
1996.0,309.093,-0.00602
1996.1,309.092,-0.006022
1996.2,309.091,-0.006025
1996.3,309.091,-0.006027
1996.4,309.09,-0.00603
1996.5,309.089,-0.006032
1996.6,309.088,-0.006034
1996.7,309.087,-0.006037
1996.8,309.086,-0.006039
1996.9,309.085,-0.006042
1997.0,309.084,-0.00607
1997.1,309.083,-0.006796
1997.2,309.082,-0.007539
1997.3,309.082,-0.008273
1997.4,309.081,-0.008997
1997.5,309.08,-0.009713
