time_s,Q_sum_check_W,Tavg_jellyRoll_K
990.388, 26.873513, NA
990.411, 26.873513, NA
990.434, 26.873513, NA
990.457, 26.873513, NA
990.480, 26.873513, NA
999.509, 26.873513, NA
999.532, 26.873513, NA
999.555, 26.873513, NA
999.578, 26.873513, NA
999.601, 26.873513, NA
999.625, 26.873513, NA
999.648, 26.873513, NA
999.671, 26.873513, NA
999.694, 26.873513, NA
999.717, 26.873513, NA
999.740, 26.873513, NA
999.764, 26.873513, NA
999.787, 26.873513, NA
999.810, 26.873513, NA
999.833, 26.873513, NA
999.856, 26.873513, NA
999.879, 26.873513, NA
999.902, 26.873513, NA
999.926, 26.873513, NA
999.949, 26.873513, NA
999.972, 26.873513, NA
999.995, 26.873513, NA
1000.018, 26.873513, NA
1000.041, 26.873513, NA
1000.064, 26.873513, NA
1000.088, 26.873513, NA
1000.111, 26.873513, NA
1000.134, 26.873513, NA
1000.157, 26.873513, NA
1000.180, 26.873513, NA
1000.203, 26.873513, NA
1000.227, 26.873513, NA
1000.250, 26.873513, NA
1000.273, 26.873513, NA
1000.296, 26.873513, NA
1000.319, 26.873513, NA
1000.342, 26.873513, NA
1000.365, 26.873513, NA
1000.389, 26.873513, NA
1000.412, 26.873513, NA
1000.435, 26.873513, NA
1000.458, 26.873513, NA
1000.481, 26.873513, NA
1009.510, 26.873513, NA
1009.533, 26.873513, NA
1009.556, 26.873513, NA
1009.579, 26.873513, NA
1009.602, 26.873513, NA
1009.625, 26.873513, NA
1009.649, 26.873513, NA
1009.672, 26.873513, NA
1009.695, 26.873513, NA
1009.718, 26.873513, NA
1009.741, 26.873513, NA
1009.764, 26.873513, NA
1009.788, 26.873513, NA
1009.811, 26.873513, NA
1009.834, 26.873513, NA
1009.857, 26.873513, NA
1009.880, 26.873513, NA
1009.903, 26.873513, NA
1009.926, 26.873513, NA
1009.950, 26.873513, NA
1009.973, 26.873513, NA
1009.996, 26.873513, NA
1010.019, 26.873513, NA
1010.042, 26.873513, NA
1010.065, 26.873513, NA
1010.088, 26.873513, NA
1010.112, 26.873513, NA
1010.135, 26.873513, NA
1010.158, 26.873513, NA
1010.181, 26.873513, NA
1010.204, 26.873513, NA
1010.227, 26.873513, NA
1010.251, 26.873513, NA
1010.274, 26.873513, NA
1010.297, 26.873513, NA
1010.320, 26.873513, NA
1010.343, 26.873513, NA
1010.366, 26.873513, NA
1010.389, 26.873513, NA
1010.413, 26.873513, NA
1010.436, 26.873513, NA
1010.459, 26.873513, NA
1010.482, 26.873513, NA
1019.511, 26.873513, NA
1019.534, 26.873513, NA
1019.557, 26.873513, NA
1019.580, 26.873513, NA
1019.603, 26.873513, NA
1019.626, 26.873513, NA
1019.650, 26.873513, NA
1019.673, 26.873513, NA
1019.696, 26.873513, NA
1019.719, 26.873513, NA
1019.742, 26.873513, NA
1019.765, 26.873513, NA
1019.788, 26.873513, NA
1019.812, 26.873513, NA
1019.835, 26.873513, NA
1019.858, 26.873513, NA
1019.881, 26.873513, NA
1019.904, 26.873513, NA
1019.927, 26.873513, NA
1019.950, 26.873513, NA
1019.974, 26.873513, NA
1019.997, 26.873513, NA
1020.020, 26.873513, NA
1020.043, 26.873513, NA
1020.066, 26.873513, NA
1020.089, 26.873513, NA
1020.113, 26.873513, NA
1020.136, 26.873513, NA
1020.159, 26.873513, NA
1020.182, 26.873513, NA
1020.205, 26.873513, NA
1020.228, 26.873513, NA
1020.251, 26.873513, NA
1020.275, 26.873513, NA
1020.298, 26.873513, NA
1020.321, 26.873513, NA
1020.344, 26.873513, NA
1020.367, 26.873513, NA
1020.390, 26.873513, NA
1020.413, 26.873513, NA
1020.437, 26.873513, NA
1020.460, 26.873513, NA
1020.483, 26.873513, NA
1029.511, 26.873513, NA
1029.535, 26.873513, NA
1029.558, 26.873513, NA
1029.581, 26.873513, NA
1029.604, 26.873513, NA
1029.627, 26.873513, NA
1029.650, 26.873513, NA
1029.674, 26.873513, NA
1029.697, 26.873513, NA
1029.720, 26.873513, NA
1029.743, 26.873513, NA
1029.766, 26.873513, NA
1029.789, 26.873513, NA
1029.812, 26.873513, NA
1029.836, 26.873513, NA
1029.859, 26.873513, NA
1029.882, 26.873513, NA
1029.905, 26.873513, NA
1029.928, 26.873513, NA
1029.951, 26.873513, NA
1029.974, 26.873513, NA
1029.998, 26.873513, NA
1030.021, 26.873513, NA
1030.044, 26.873513, NA
1030.067, 26.873513, NA
1030.090, 26.873513, NA
1030.113, 26.873513, NA
1030.137, 26.873513, NA
1030.160, 26.873513, NA
1030.183, 26.873513, NA
1030.206, 26.873513, NA
1030.229, 26.873513, NA
1030.252, 26.873513, NA
1030.275, 26.873513, NA
1030.299, 26.873513, NA
1030.322, 26.873513, NA
1030.345, 26.873513, NA
1030.368, 26.873513, NA
1030.391, 26.873513, NA
1030.414, 26.873513, NA
1030.438, 26.873513, NA
1030.461, 26.873513, NA
1030.484, 26.873513, NA
1039.512, 26.873513, NA
1039.536, 26.873513, NA
1039.559, 26.873513, NA
1039.582, 26.873513, NA
1039.605, 26.873513, NA
1039.628, 26.873513, NA
1039.651, 26.873513, NA
1039.674, 26.873513, NA
1039.698, 26.873513, NA
1039.721, 26.873513, NA
1039.744, 26.873513, NA
1039.767, 26.873513, NA
1039.790, 26.873513, NA
1039.813, 26.873513, NA
1039.836, 26.873513, NA
1039.860, 26.873513, NA
1039.883, 26.873513, NA
1039.906, 26.873513, NA
1039.929, 26.873513, NA
1039.952, 26.873513, NA
1039.975, 26.873513, NA
1039.999, 26.873513, NA
1040.022, 26.873513, NA
1040.045, 26.873513, NA
1040.068, 26.873513, NA
1040.091, 26.873513, NA
1040.114, 26.873513, NA
1040.137, 26.873513, NA
1040.161, 26.873513, NA
1040.184, 26.873513, NA
1040.207, 26.873513, NA
1040.230, 26.873513, NA
1040.253, 26.873513, NA
1040.276, 26.873513, NA
1040.299, 26.873513, NA
1040.323, 26.873513, NA
1040.346, 26.873513, NA
1040.369, 26.873513, NA
1040.392, 26.873513, NA
1040.415, 26.873513, NA
1040.438, 26.873513, NA
1040.462, 26.873513, NA
1040.485, 26.873513, NA
1049.513, 26.873513, NA
1049.536, 26.873513, NA
1049.560, 26.873513, NA
1049.583, 26.873513, NA
1049.606, 26.873513, NA
1049.629, 26.873513, NA
1049.652, 26.873513, NA
1049.675, 26.873513, NA
1049.698, 26.873513, NA
1049.722, 26.873513, NA
1049.745, 26.873513, NA
1049.768, 26.873513, NA
1049.791, 26.873513, NA
1049.814, 26.873513, NA
1049.837, 26.873513, NA
1049.860, 26.873513, NA
1049.884, 26.873513, NA
1049.907, 26.873513, NA
1049.930, 26.873513, NA
1049.953, 26.873513, NA
1049.976, 26.873513, NA
1049.999, 26.873513, NA
1050.023, 26.873513, NA
1050.046, 26.873513, NA
1050.069, 26.873513, NA
1050.092, 26.873513, NA
1050.115, 26.873513, NA
1050.138, 26.873513, NA
1050.161, 26.873513, NA
1050.185, 26.873513, NA
1050.208, 26.873513, NA
1050.231, 26.873513, NA
1050.254, 26.873513, NA
1050.277, 26.873513, NA
1050.300, 26.873513, NA
1050.324, 26.873513, NA
1050.347, 26.873513, NA
1050.370, 26.873513, NA
1050.393, 26.873513, NA
1050.416, 26.873513, NA
1050.439, 26.873513, NA
1050.462, 26.873513, NA
1050.486, 26.873513, NA
1059.514, 26.873513, NA
1059.537, 26.873513, NA
1059.560, 26.873513, NA
1059.584, 26.873513, NA
1059.607, 26.873513, NA
1059.630, 26.873513, NA
1059.653, 26.873513, NA
1059.676, 26.873513, NA
1059.699, 26.873513, NA
1059.722, 26.873513, NA
1059.746, 26.873513, NA
1059.769, 26.873513, NA
1059.792, 26.873513, NA
1059.815, 26.873513, NA
1059.838, 26.873513, NA
1059.861, 26.873513, NA
1059.885, 26.873513, NA
1059.908, 26.873513, NA
1059.931, 26.873513, NA
1059.954, 26.873513, NA
1059.977, 26.873513, NA
1060.000, 26.873513, NA
1060.023, 26.873513, NA
1060.047, 26.873513, NA
1060.070, 26.873513, NA
1060.093, 26.873513, NA
1060.116, 26.873513, NA
1060.139, 26.873513, NA
1060.162, 26.873513, NA
1060.185, 26.873513, NA
1060.209, 26.873513, NA
1060.232, 26.873513, NA
1060.255, 26.873513, NA
1060.278, 26.873513, NA
1060.301, 26.873513, NA
1060.324, 26.873513, NA
1060.348, 26.873513, NA
1060.371, 26.873513, NA
1060.394, 26.873513, NA
1060.417, 26.873513, NA
1060.440, 26.873513, NA
1060.463, 26.873513, NA
1060.486, 26.873513, NA
1069.515, 26.873513, NA
1069.538, 26.873513, NA
1069.561, 26.873513, NA
1069.584, 26.873513, NA
1069.608, 26.873513, NA
1069.631, 26.873513, NA
1069.654, 26.873513, NA
1069.677, 26.873513, NA
1069.700, 26.873513, NA
1069.723, 26.873513, NA
1069.746, 26.873513, NA
1069.770, 26.873513, NA
1069.793, 26.873513, NA
1069.816, 26.873513, NA
1069.839, 26.873513, NA
1069.862, 26.873513, NA
1069.885, 26.873513, NA
1069.909, 26.873513, NA
1069.932, 26.873513, NA
1069.955, 26.873513, NA
1069.978, 26.873513, NA
1070.001, 26.873513, NA
1070.024, 26.873513, NA
1070.047, 26.873513, NA
1070.071, 26.873513, NA
1070.094, 26.873513, NA
1070.117, 26.873513, NA
1070.140, 26.873513, NA
1070.163, 26.873513, NA
1070.186, 26.873513, NA
1070.210, 26.873513, NA
1070.233, 26.873513, NA
1070.256, 26.873513, NA
1070.279, 26.873513, NA
1070.302, 26.873513, NA
1070.325, 26.873513, NA
1070.348, 26.873513, NA
1070.372, 26.873513, NA
1070.395, 26.873513, NA
1070.418, 26.873513, NA
1070.441, 26.873513, NA
1070.464, 26.873513, NA
1070.487, 26.873513, NA
1079.516, 26.873513, NA
1079.539, 26.873513, NA
1079.562, 26.873513, NA
1079.585, 26.873513, NA
1079.608, 26.873513, NA
1079.632, 26.873513, NA
1079.655, 26.873513, NA
1079.678, 26.873513, NA
1079.701, 26.873513, NA
1079.724, 26.873513, NA
1079.747, 26.873513, NA
1079.771, 26.873513, NA
1079.794, 26.873513, NA
1079.817, 26.873513, NA
1079.840, 26.873513, NA
1079.863, 26.873513, NA
1079.886, 26.873513, NA
1079.909, 26.873513, NA
1079.933, 26.873513, NA
1079.956, 26.873513, NA
1079.979, 26.873513, NA
1080.002, 26.873513, NA
1080.025, 26.873513, NA
1080.048, 26.873513, NA
1080.071, 26.873513, NA
1080.095, 26.873513, NA
1080.118, 26.873513, NA
1080.141, 26.873513, NA
1080.164, 26.873513, NA
1080.187, 26.873513, NA
1080.210, 26.873513, NA
1080.234, 26.873513, NA
1080.257, 26.873513, NA
1080.280, 26.873513, NA
1080.303, 26.873513, NA
1080.326, 26.873513, NA
1080.349, 26.873513, NA
1080.372, 26.873513, NA
1080.396, 26.873513, NA
1080.419, 26.873513, NA
1080.442, 26.873513, NA
1080.465, 26.873513, NA
1080.488, 26.873513, NA
1089.517, 26.873513, NA
1089.540, 26.873513, NA
1089.563, 26.873513, NA
1089.586, 26.873513, NA
1089.609, 26.873513, NA
1089.633, 26.873513, NA
1089.656, 26.873513, NA
1089.679, 26.873513, NA
1089.702, 26.873513, NA
1089.725, 26.873513, NA
1089.748, 26.873513, NA
1089.771, 26.873513, NA
1089.795, 26.873513, NA
1089.818, 26.873513, NA
1089.841, 26.873513, NA
1089.864, 26.873513, NA
1089.887, 26.873513, NA
1089.910, 26.873513, NA
1089.933, 26.873513, NA
1089.957, 26.873513, NA
1089.980, 26.873513, NA
1090.003, 26.873513, NA
1090.026, 26.873513, NA
1090.049, 26.873513, NA
1090.072, 26.873513, NA
1090.096, 26.873513, NA
1090.119, 26.873513, NA
1090.142, 26.873513, NA
1090.165, 26.873513, NA
1090.188, 26.873513, NA
1090.211, 26.873513, NA
1090.234, 26.873513, NA
1090.258, 26.873513, NA
1090.281, 26.873513, NA
1090.304, 26.873513, NA
1090.327, 26.873513, NA
1090.350, 26.873513, NA
1090.373, 26.873513, NA
1090.396, 26.873513, NA
1090.420, 26.873513, NA
1090.443, 26.873513, NA
1090.466, 26.873513, NA
1090.489, 26.873513, NA
1099.518, 26.873513, NA
1099.541, 26.873513, NA
1099.564, 26.873513, NA
1099.587, 26.873513, NA
1099.610, 26.873513, NA
1099.633, 26.873513, NA
1099.657, 26.873513, NA
1099.680, 26.873513, NA
1099.703, 26.873513, NA
1099.726, 26.873513, NA
1099.749, 26.873513, NA
1099.772, 26.873513, NA
1099.795, 26.873513, NA
1099.819, 26.873513, NA
1099.842, 26.873513, NA
1099.865, 26.873513, NA
1099.888, 26.873513, NA
1099.911, 26.873513, NA
1099.934, 26.873513, NA
1099.957, 26.873513, NA
1099.981, 26.873513, NA
1100.004, 26.873513, NA
1100.027, 26.873513, NA
1100.050, 26.873513, NA
1100.073, 26.873513, NA
1100.096, 26.873513, NA
1100.120, 26.873513, NA
1100.143, 26.873513, NA
1100.166, 26.873513, NA
1100.189, 26.873513, NA
1100.212, 26.873513, NA
1100.235, 26.873513, NA
1100.258, 26.873513, NA
1100.282, 26.873513, NA
1100.305, 26.873513, NA
1100.328, 26.873513, NA
1100.351, 26.873513, NA
1100.374, 26.873513, NA
1100.397, 26.873513, NA
1100.420, 26.873513, NA
1100.444, 26.873513, NA
1100.467, 26.873513, NA
1100.490, 26.873513, NA
1109.519, 26.873513, NA
1109.542, 26.873513, NA
1109.565, 26.873513, NA
1109.588, 26.873513, NA
1109.611, 26.873513, NA
1109.634, 26.873513, NA
1109.657, 26.873513, NA
1109.681, 26.873513, NA
1109.704, 26.873513, NA
1109.727, 26.873513, NA
1109.750, 26.873513, NA
1109.773, 26.873513, NA
1109.796, 26.873513, NA
1109.819, 26.873513, NA
1109.843, 26.873513, NA
1109.866, 26.873513, NA
1109.889, 26.873513, NA
1109.912, 26.873513, NA
1109.935, 26.873513, NA
1109.958, 26.873513, NA
1109.982, 26.873513, NA
1110.005, 26.873513, NA
1110.028, 26.873513, NA
1110.051, 26.873513, NA
1110.074, 26.873513, NA
1110.097, 26.873513, NA
1110.120, 26.873513, NA
1110.144, 26.873513, NA
1110.167, 26.873513, NA
1110.190, 26.873513, NA
1110.213, 26.873513, NA
1110.236, 26.873513, NA
1110.259, 26.873513, NA
1110.282, 26.873513, NA
1110.306, 26.873513, NA
1110.329, 26.873513, NA
1110.352, 26.873513, NA
1110.375, 26.873513, NA
1110.398, 26.873513, NA
1110.421, 26.873513, NA
1110.445, 26.873513, NA
1110.468, 26.873513, NA
1110.491, 26.873513, NA
1119.519, 26.873513, NA
1119.543, 26.873513, NA
1119.566, 26.873513, NA
1119.589, 26.873513, NA
1119.612, 26.873513, NA
1119.635, 26.873513, NA
1119.658, 26.873513, NA
1119.681, 26.873513, NA
1119.705, 26.873513, NA
1119.728, 26.873513, NA
1119.751, 26.873513, NA
1119.774, 26.873513, NA
1119.797, 26.873513, NA
1119.820, 26.873513, NA
1119.843, 26.873513, NA
1119.867, 26.873513, NA
1119.890, 26.873513, NA
1119.913, 26.873513, NA
1119.936, 26.873513, NA
1119.959, 26.873513, NA
1119.982, 26.873513, NA
1120.006, 26.873513, NA
1120.029, 26.873513, NA
1120.052, 26.873513, NA
1120.075, 26.873513, NA
1120.098, 26.873513, NA
1120.121, 26.873513, NA
1120.144, 26.873513, NA
1120.168, 26.873513, NA
1120.191, 26.873513, NA
1120.214, 26.873513, NA
1120.237, 26.873513, NA
1120.260, 26.873513, NA
1120.283, 26.873513, NA
1120.306, 26.873513, NA
1120.330, 26.873513, NA
1120.353, 26.873513, NA
1120.376, 26.873513, NA
1120.399, 26.873513, NA
1120.422, 26.873513, NA
1120.445, 26.873513, NA
1120.469, 26.873513, NA
1120.492, 26.873513, NA
1129.520, 26.873513, NA
1129.543, 26.873513, NA
1129.567, 26.873513, NA
1129.590, 26.873513, NA
1129.613, 26.873513, NA
1129.636, 26.873513, NA
1129.659, 26.873513, NA
1129.682, 26.873513, NA
1129.705, 26.873513, NA
1129.729, 26.873513, NA
1129.752, 26.873513, NA
1129.775, 26.873513, NA
1129.798, 26.873513, NA
1129.821, 26.873513, NA
1129.844, 26.873513, NA
1129.868, 26.873513, NA
1129.891, 26.873513, NA
1129.914, 26.873513, NA
1129.937, 26.873513, NA
1129.960, 26.873513, NA
1129.983, 26.873513, NA
1130.006, 26.873513, NA
1130.030, 26.873513, NA
1130.053, 26.873513, NA
1130.076, 26.873513, NA
1130.099, 26.873513, NA
1130.122, 26.873513, NA
1130.145, 26.873513, NA
1130.168, 26.873513, NA
1130.192, 26.873513, NA
1130.215, 26.873513, NA
1130.238, 26.873513, NA
1130.261, 26.873513, NA
1130.284, 26.873513, NA
1130.307, 26.873513, NA
1130.331, 26.873513, NA
1130.354, 26.873513, NA
1130.377, 26.873513, NA
1130.400, 26.873513, NA
1130.423, 26.873513, NA
1130.446, 26.873513, NA
1130.469, 26.873513, NA
1130.493, 26.873513, NA
1139.521, 26.873513, NA
1139.544, 26.873513, NA
1139.567, 26.873513, NA
1139.591, 26.873513, NA
1139.614, 26.873513, NA
1139.637, 26.873513, NA
1139.660, 26.873513, NA
1139.683, 26.873513, NA
1139.706, 26.873513, NA
1139.729, 26.873513, NA
1139.753, 26.873513, NA
1139.776, 26.873513, NA
1139.799, 26.873513, NA
1139.822, 26.873513, NA
1139.845, 26.873513, NA
1139.868, 26.873513, NA
1139.892, 26.873513, NA
1139.915, 26.873513, NA
1139.938, 26.873513, NA
1139.961, 26.873513, NA
1139.984, 26.873513, NA
1140.007, 26.873513, NA
1140.030, 26.873513, NA
1140.054, 26.873513, NA
1140.077, 26.873513, NA
1140.100, 26.873513, NA
1140.123, 26.873513, NA
1140.146, 26.873513, NA
1140.169, 26.873513, NA
1140.192, 26.873513, NA
1140.216, 26.873513, NA
1140.239, 26.873513, NA
1140.262, 26.873513, NA
1140.285, 26.873513, NA
1140.308, 26.873513, NA
1140.331, 26.873513, NA
1140.355, 26.873513, NA
1140.378, 26.873513, NA
1140.401, 26.873513, NA
1140.424, 26.873513, NA
1140.447, 26.873513, NA
1140.470, 26.873513, NA
1140.493, 26.873513, NA
1149.522, 26.873513, NA
1149.545, 26.873513, NA
1149.568, 26.873513, NA
1149.591, 26.873513, NA
1149.615, 26.873513, NA
1149.638, 26.873513, NA
1149.661, 26.873513, NA
1149.684, 26.873513, NA
1149.707, 26.873513, NA
1149.730, 26.873513, NA
1149.754, 26.873513, NA
1149.777, 26.873513, NA
1149.800, 26.873513, NA
1149.823, 26.873513, NA
1149.846, 26.873513, NA
1149.869, 26.873513, NA
1149.892, 26.873513, NA
1149.916, 26.873513, NA
1149.939, 26.873513, NA
1149.962, 26.873513, NA
1149.985, 26.873513, NA
1150.008, 26.873513, NA
1150.031, 26.873513, NA
1150.054, 26.873513, NA
1150.078, 26.873513, NA
1150.101, 26.873513, NA
1150.124, 26.873513, NA
1150.147, 26.873513, NA
1150.170, 26.873513, NA
1150.193, 26.873513, NA
1150.217, 26.873513, NA
1150.240, 26.873513, NA
1150.263, 26.873513, NA
1150.286, 26.873513, NA
1150.309, 26.873513, NA
1150.332, 26.873513, NA
1150.355, 26.873513, NA
1150.379, 26.873513, NA
1150.402, 26.873513, NA
1150.425, 26.873513, NA
1150.448, 26.873513, NA
1150.471, 26.873513, NA
1150.494, 26.873513, NA
1159.523, 26.873513, NA
1159.546, 26.873513, NA
1159.569, 26.873513, NA
1159.592, 26.873513, NA
1159.615, 26.873513, NA
1159.639, 26.873513, NA
1159.662, 26.873513, NA
1159.685, 26.873513, NA
1159.708, 26.873513, NA
1159.731, 26.873513, NA
1159.754, 26.873513, NA
1159.778, 26.873513, NA
1159.801, 26.873513, NA
1159.824, 26.873513, NA
1159.847, 26.873513, NA
1159.870, 26.873513, NA
1159.893, 26.873513, NA
1159.916, 26.873513, NA
1159.940, 26.873513, NA
1159.963, 26.873513, NA
1159.986, 26.873513, NA
1160.009, 26.873513, NA
1160.032, 26.873513, NA
1160.055, 26.873513, NA
1160.078, 26.873513, NA
1160.102, 26.873513, NA
1160.125, 26.873513, NA
1160.148, 26.873513, NA
1160.171, 26.873513, NA
1160.194, 26.873513, NA
1160.217, 26.873513, NA
1160.241, 26.873513, NA
1160.264, 26.873513, NA
1160.287, 26.873513, NA
1160.310, 26.873513, NA
1160.333, 26.873513, NA
1160.356, 26.873513, NA
1160.379, 26.873513, NA
1160.403, 26.873513, NA
1160.426, 26.873513, NA
1160.449, 26.873513, NA
1160.472, 26.873513, NA
1160.495, 26.873513, NA
1169.501, 26.873513, NA
1169.524, 26.873513, NA
1169.547, 26.873513, NA
1169.570, 26.873513, NA
1169.593, 26.873513, NA
1169.616, 26.873513, NA
1169.640, 26.873513, NA
1169.663, 26.873513, NA
1169.686, 26.873513, NA
1169.709, 26.873513, NA
1169.732, 26.873513, NA
1169.755, 26.873513, NA
1169.778, 26.873513, NA
1169.802, 26.873513, NA
1169.825, 26.873513, NA
1169.848, 26.873513, NA
1169.871, 26.873513, NA
1169.894, 26.873513, NA
1169.917, 26.873513, NA
1169.940, 26.873513, NA
1169.964, 26.873513, NA
1169.987, 26.873513, NA
1170.010, 26.873513, NA
1170.033, 26.873513, NA
1170.056, 26.873513, NA
1170.079, 26.873513, NA
1170.103, 26.873513, NA
1170.126, 26.873513, NA
1170.149, 26.873513, NA
1170.172, 26.873513, NA
1170.195, 26.873513, NA
1170.218, 26.873513, NA
1170.241, 26.873513, NA
1170.265, 26.873513, NA
1170.288, 26.873513, NA
1170.311, 26.873513, NA
1170.334, 26.873513, NA
1170.357, 26.873513, NA
1170.380, 26.873513, NA
1170.403, 26.873513, NA
1170.427, 26.873513, NA
1170.450, 26.873513, NA
1170.473, 26.873513, NA
1170.496, 26.873513, NA
1179.501, 26.873513, NA
1179.525, 26.873513, NA
1179.548, 26.873513, NA
1179.571, 26.873513, NA
1179.594, 26.873513, NA
1179.617, 26.873513, NA
1179.640, 26.873513, NA
1179.664, 26.873513, NA
1179.687, 26.873513, NA
1179.710, 26.873513, NA
1179.733, 26.873513, NA
1179.756, 26.873513, NA
1179.779, 26.873513, NA
1179.802, 26.873513, NA
1179.826, 26.873513, NA
1179.849, 26.873513, NA
1179.872, 26.873513, NA
1179.895, 26.873513, NA
1179.918, 26.873513, NA
1179.941, 26.873513, NA
1179.964, 26.873513, NA
1179.988, 26.873513, NA
1180.011, 26.873513, NA
1180.034, 26.873513, NA
1180.057, 26.873513, NA
1180.080, 26.873513, NA
1180.103, 26.873513, NA
1180.127, 26.873513, NA
1180.150, 26.873513, NA
1180.173, 26.873513, NA
1180.196, 26.873513, NA
1180.219, 26.873513, NA
1180.242, 26.873513, NA
1180.265, 26.873513, NA
1180.289, 26.873513, NA
1180.312, 26.873513, NA
1180.335, 26.873513, NA
1180.358, 26.873513, NA
1180.381, 26.873513, NA
1180.404, 26.873513, NA
1180.427, 26.873513, NA
1180.451, 26.873513, NA
1180.474, 26.873513, NA
1180.497, 26.873513, NA
1189.502, 26.873513, NA
1189.526, 26.873513, NA
1189.549, 26.873513, NA
1189.572, 26.873513, NA
1189.595, 26.873513, NA
1189.618, 26.873513, NA
1189.641, 26.873513, NA
1189.664, 26.873513, NA
1189.688, 26.873513, NA
1189.711, 26.873513, NA
1189.734, 26.873513, NA
1189.757, 26.873513, NA
1189.780, 26.873513, NA
1189.803, 26.873513, NA
1189.826, 26.873513, NA
1189.850, 26.873513, NA
1189.873, 26.873513, NA
1189.896, 26.873513, NA
1189.919, 26.873513, NA
1189.942, 26.873513, NA
1189.965, 26.873513, NA
1189.989, 26.873513, NA
1190.012, 26.873513, NA
1190.035, 26.873513, NA
1190.058, 26.873513, NA
1190.081, 26.873513, NA
1190.104, 26.873513, NA
1190.127, 26.873513, NA
1190.151, 26.873513, NA
1190.174, 26.873513, NA
1190.197, 26.873513, NA
1190.220, 26.873513, NA
1190.243, 26.873513, NA
1190.266, 26.873513, NA
1190.289, 26.873513, NA
1190.313, 26.873513, NA
1190.336, 26.873513, NA
1190.359, 26.873513, NA
1190.382, 26.873513, NA
1190.405, 26.873513, NA
1190.428, 26.873513, NA
1190.452, 26.873513, NA
1190.475, 26.873513, NA
1190.498, 26.873513, NA
1199.503, 26.873513, NA
1199.526, 26.873513, NA
1199.550, 26.873513, NA
1199.573, 26.873513, NA
1199.596, 26.873513, NA
1199.619, 26.873513, NA
1199.642, 26.873513, NA
1199.665, 26.873513, NA
1199.688, 26.873513, NA
1199.712, 26.873513, NA
1199.735, 26.873513, NA
1199.758, 26.873513, NA
1199.781, 26.873513, NA
1199.804, 26.873513, NA
1199.827, 26.873513, NA
1199.850, 26.873513, NA
1199.874, 26.873513, NA
1199.897, 26.873513, NA
1199.920, 26.873513, NA
1199.943, 26.873513, NA
1199.966, 26.873513, NA
1199.989, 26.873513, NA
