"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-1.210719347e-08,0.007965259254,0.005916400813,318.9655151,-1.210719347e-08,0.007965259254,0.005916400813
-1.210719347e-08,0.007949330844,0.00598013401,319.0094604,-1.210719347e-08,0.007949330844,0.00598013401
-1.210719347e-08,0.008308178745,0.005478451494,317.5939026,-1.210719347e-08,0.008308178745,0.005478451494
-1.210719347e-08,0.008591928519,0.005483523011,316.5143433,-1.210719347e-08,0.008591928519,0.005483523011
-1.210719347e-08,0.008591627702,0.005159742199,316.1060791,-1.210719347e-08,0.008591627702,0.005159742199
-1.210719347e-08,0.009622460231,0.005406941287,312.5427551,-1.210719347e-08,0.009622460231,0.005406941287
-1.210719347e-08,0.009107804857,0.005493131001,313.35849,-1.210719347e-08,0.009107804857,0.005493131001
-1.210719347e-08,0.009446330369,0.005496783182,312.5926514,-1.210719347e-08,0.009446330369,0.005496783182
-1.210719347e-08,0.009622439742,0.004992375616,312.4793091,-1.210719347e-08,0.009622439742,0.004992375616
-1.210719347e-08,0.009107816033,0.004984416999,314.2444763,-1.210719347e-08,0.009107816033,0.004984416999
-1.210719347e-08,-0.009107793681,0.006498800591,313.6736145,-1.210719347e-08,-0.009107793681,0.006498800591
-1.210719347e-08,-0.008592129685,0.006494403351,316.8803406,-1.210719347e-08,-0.008592129685,0.006494403351
-1.210719347e-08,-0.009107766673,0.005997159984,314.2764282,-1.210719347e-08,-0.009107766673,0.005997159984
-1.210719347e-08,-0.008591778576,0.005990575999,316.7172241,-1.210719347e-08,-0.008591778576,0.005990575999
-1.210719347e-08,-0.007063294761,0.006971368566,323.2693176,-1.210719347e-08,-0.007063294761,0.006971368566
-1.210719347e-08,-0.007950322703,0.006990551483,320.2783508,-1.210719347e-08,-0.007950322703,0.006990551483
-1.210719347e-08,-0.008076490834,0.006489638239,319.3028564,-1.210719347e-08,-0.008076490834,0.006489638239
-1.210719347e-08,-0.006048549898,0.006951180287,325.8298035,-1.210719347e-08,-0.006048549898,0.006951180287
-1.210719347e-08,-0.005035139155,0.00693194475,327.3329163,-1.210719347e-08,-0.005035139155,0.00693194475
-1.210719347e-08,-0.004024172202,0.00691663241,328.1867065,-1.210719347e-08,-0.004024172202,0.00691663241
-1.210719347e-08,-0.003016014118,0.006906392518,328.6444702,-1.210719347e-08,-0.003016014118,0.006906392518
-1.210719347e-08,-0.002009743592,0.006899875589,328.8747864,-1.210719347e-08,-0.002009743592,0.006899875589
