time_s,delta_t_s,step_id,t_eff_k,alpha,q_raw_w,q_target_w,q_applied_w,source_sum_openfoam_w
3.1000000000000014,0.10000000000000001,31,299.09461546592138,1,23.434146518919256,23.434146518919256,23.434146518919256,23.434146518919256
3.2000000000000015,0.10000000000000001,32,299.12502382157669,1,23.505070344847272,23.505070344847272,23.505070344847272,23.505070344847272
3.3000000000000016,0.10000000000000001,33,299.15535178020588,1,23.573820738044923,23.573820738044923,23.573820738044923,23.573820738044923
3.4000000000000017,0.10000000000000001,34,299.18559831123127,1,23.640513924616709,23.640513924616709,23.640513924616709,23.640513924616709
3.5000000000000018,0.10000000000000001,35,299.21576268922325,1,23.705268921270246,23.705268921270246,23.705268921270246,23.705268921270246
3.6000000000000019,0.10000000000000001,36,299.24584422560974,1,23.768298667655539,23.768298667655539,23.768298667655539,23.768298667655539
3.700000000000002,0.10000000000000001,37,299.27584249440326,1,23.831581398326282,23.831581398326282,23.831581398326282,23.831581398326282
3.800000000000002,0.10000000000000001,38,299.3057603770834,1,23.893052406692952,23.893052406692952,23.893052406692952,23.893052406692952
3.9000000000000021,0.10000000000000001,39,299.33559715207059,1,23.952943845131884,23.952943845131884,23.952943845131884,23.952943845131884
4.0000000000000018,0.10000000000000001,40,299.36535247561574,1,24.011331319705931,24.011331319705931,24.011331319705931,24.011331319705931
4.1000000000000014,0.10000000000000001,41,299.39502602847352,1,24.068250658009607,24.068250658009607,24.068250658009607,24.068250658009607
4.2000000000000011,0.10000000000000001,42,299.42461749455572,1,24.123816578881343,24.123816578881343,24.123816578881343,24.123816578881343
